defined_class	defined_class_name	entity	entity_name	attribute	attribute_name
OBA:VT0010069	proximal convoluted tubule morphology trait	UBERON:0001287	proximal convoluted tubule	PATO:0000051	morphology
OBA:VT0010070	distal convoluted tubule morphology trait	UBERON:0001292	distal convoluted tubule	PATO:0000051	morphology
OBA:VT0010071	lymphatic system morphology trait	UBERON:0006558	lymphatic part of lymphoid system	PATO:0000051	morphology
OBA:VT0010075	occipitomastoid suture morphology trait	UBERON:0010159	occipitomastoid suture	PATO:0000051	morphology
OBA:VT0010076	parietomastoid suture morphology trait	UBERON:0010155	parietomastoid suture	PATO:0000051	morphology
OBA:VT0010077	sphenofrontal suture morphology trait	UBERON:0010156	sphenofrontal suture	PATO:0000051	morphology
OBA:VT0010078	sphenoparietal suture morphology trait	UBERON:0010157	sphenoparietal suture	PATO:0000051	morphology
OBA:VT0010079	sphenozygomatic suture morphology trait	UBERON:0010158	sphenozygomatic suture	PATO:0000051	morphology
OBA:VT0010081	maxillary sinus morphology trait	UBERON:0001764	maxillary sinus	PATO:0000051	morphology
OBA:VT0010083	frontal process of maxilla morphology trait	UBERON:0013767	frontal process of maxilla	PATO:0000051	morphology
OBA:VT0010084	long lived plasma cell morphology trait	CL:0000974	long lived plasma cell	PATO:0000051	morphology
OBA:VT0010085	short lived plasma cell morphology trait	CL:0000975	short lived plasma cell	PATO:0000051	morphology
OBA:VT0010086	vertebral column morphology trait	UBERON:0001130	vertebral column	PATO:0000051	morphology
OBA:VT0010087	ischium morphology trait	UBERON:0001274	ischium	PATO:0000051	morphology
OBA:VT0010088	pubis morphology trait	UBERON:0001275	pubis	PATO:0000051	morphology
OBA:VT0010089	shoulder girdle morphology trait	UBERON:0001421	pectoral girdle region	PATO:0000051	morphology
OBA:VT0010090	pelvic girdle morphology trait	UBERON:0001271	pelvic girdle region	PATO:0000051	morphology
OBA:VT0010091	appendicular skeleton morphology trait	UBERON:0002091	appendicular skeleton	PATO:0000051	morphology
OBA:VT0010092	thoracic cage morphology trait	UBERON:0003252	thoracic rib cage	PATO:0000051	morphology
OBA:VT0010093	costal cartilage morphology trait	UBERON:0002236	costal cartilage	PATO:0000051	morphology
OBA:VT0010094	osteoblast morphology trait	CL:0000062	osteoblast	PATO:0000051	morphology
OBA:VT0010095	osteoclast morphology trait	CL:0000092	osteoclast	PATO:0000051	morphology
OBA:VT0010097	osteocyte morphology trait	CL:0000137	osteocyte	PATO:0000051	morphology
OBA:VT0010104	forelimb long bone morphology trait	UBERON:0003607	forelimb long bone	PATO:0000051	morphology
OBA:VT0010105	hindlimb long bone morphology trait	UBERON:0003608	hindlimb long bone	PATO:0000051	morphology
OBA:VT0010106	limb muscle morphology trait	UBERON:0003661	limb muscle	PATO:0000051	morphology
OBA:VT0010107	hindlimb muscle morphology trait	UBERON:0003663	hindlimb muscle	PATO:0000051	morphology
OBA:VT0010108	hippocampus pyramidal cell morphology trait	CL:1001571	hippocampal pyramidal neuron	PATO:0000051	morphology
OBA:VT0010112	intercalated disc morphology trait	GO:0014704	intercalated disc	PATO:0000051	morphology
OBA:VT0010122	somite morphology trait	UBERON:0002329	somite	PATO:0000051	morphology
OBA:VT0010183	platelet morphology trait	CL:0000762	nucleated thrombocyte	PATO:0000051	morphology
OBA:VT0010192	CD4-negative, CD8-negative, alpha-beta intraepithelial T cell morphology trait	CL:0000935	CD4-negative, CD8-negative, alpha-beta intraepithelial T cell	PATO:0000051	morphology
OBA:VT0010203	proventriculus morphology trait	UBERON:0007357	proventriculus	PATO:0000051	morphology
OBA:VT0010221	duodenum mucosa morphology trait	UBERON:0000320	duodenal mucosa	PATO:0000051	morphology
OBA:VT0010222	jejunum mucosa morphology trait	UBERON:0000399	jejunal mucosa	PATO:0000051	morphology
OBA:VT0010223	ileum mucosa morphology trait	UBERON:0000331	ileal mucosa	PATO:0000051	morphology
OBA:VT0010235	forestomach morphology trait	UBERON:0007359	ruminant forestomach	PATO:0000051	morphology
OBA:VT0010238	crop morphology trait	UBERON:0007356	crop	PATO:0000051	morphology
OBA:VT0010240	reticulo-rumen morphology trait	UBERON:0007364	reticulorumen	PATO:0000051	morphology
OBA:VT0010244	rumen papillae morphology trait	UBERON:0010153	rumen papilla	PATO:0000051	morphology
OBA:VT0010245	omasum morphology trait	UBERON:0007362	omasum	PATO:0000051	morphology
OBA:VT0010250	hematopoietic system morphology trait	UBERON:0002390	hematopoietic system	PATO:0000051	morphology
OBA:VT0010252	hemolymphoid system morphology trait	UBERON:0002193	hemolymphoid system	PATO:0000051	morphology
OBA:VT0010394	uterine horn morphology trait	UBERON:0002247	uterine horn	PATO:0000051	morphology
OBA:VT0010418	CD8-positive, CD25-positive, alpha-beta regulatory T cell morphology trait	CL:0000919	CD8-positive, CD25-positive, alpha-beta regulatory T cell	PATO:0000051	morphology
OBA:VT0010494	lumbar vertebra morphology trait	UBERON:0002414	lumbar vertebra	PATO:0000051	morphology
OBA:VT0015000	epididymal fat pad morphology trait	UBERON:0010412	epididymal fat pad	PATO:0000051	morphology
OBA:VT0015001	femoral fat pad morphology trait	UBERON:0012283	femoral fat pad	PATO:0000051	morphology
OBA:VT0015002	interscapular fat pad morphology trait	UBERON:0014396	interscapular fat pad	PATO:0000051	morphology
OBA:VT0015003	mammary fat pad morphology trait	UBERON:0012282	mammary fat pad	PATO:0000051	morphology
OBA:VT0015005	parametrial fat pad morphology trait	UBERON:0010413	parametrial fat pad	PATO:0000051	morphology
OBA:VT0015006	renal fat pad morphology trait	UBERON:0014464	renal fat pad	PATO:0000051	morphology
OBA:VT0015007	uterine fat pad morphology trait	UBERON:0014394	uterine fat pad	PATO:0000051	morphology
OBA:VT0015009	white adipocyte morphology trait	CL:0000448	white fat cell	PATO:0000051	morphology
OBA:VT0015035	auditory cortex morphology trait	UBERON:0001393	auditory cortex	PATO:0000051	morphology
OBA:VT0015044	beak morphology trait	UBERON:0005094	beak	PATO:0000051	morphology
OBA:VT0015045	thoracic cavity morphology trait	UBERON:0002224	thoracic cavity	PATO:0000051	morphology
OBA:VT0015046	hippocampus neuron morphology trait	CL:0002608	hippocampal neuron	PATO:0000051	morphology
OBA:VT0015050	paravertebral ganglion morphology trait	UBERON:0001807	paravertebral ganglion	PATO:0000051	morphology
OBA:VT0015051	prevertebral ganglion morphology trait	UBERON:0003964	prevertebral ganglion	PATO:0000051	morphology
OBA:VT0015054	lumbar dorsal root ganglion morphology trait	UBERON:0002836	lumbar dorsal root ganglion	PATO:0000051	morphology
OBA:VT0015055	cloaca morphology trait	UBERON:0000162	cloaca	PATO:0000051	morphology
OBA:VT0015063	parasympathetic postganglionic fiber morphology trait	UBERON:0011929	postganglionic parasympathetic fiber	PATO:0000051	morphology
OBA:VT0015064	parasympathetic preganglionic fiber morphology trait	UBERON:0011930	preganglionic parasympathetic fiber	PATO:0000051	morphology
OBA:VT0015066	surface structure morphology trait	UBERON:0003102	surface structure	PATO:0000051	morphology
OBA:VT0015071	appendage morphology trait	UBERON:0000026	appendage	PATO:0000051	morphology
OBA:VT0015072	fin morphology trait	UBERON:0002534	paired fin	PATO:0000051	morphology
OBA:VT0015075	styloid process of temporal bone morphology trait	UBERON:0003960	styloid process of temporal bone	PATO:0000051	morphology
OBA:VT0015076	subarcuate fossa morphology trait	UBERON:0003995	subarcuate fossa	PATO:0000051	morphology
OBA:VT0015085	cerebellum vermis lobule morphology trait	UBERON:0004070	cerebellum vermis lobule	PATO:0000051	morphology
OBA:VT0015096	equilibrioception system morphology trait	UBERON:0004681	vestibular system	PATO:0000051	morphology
OBA:VT0015104	hippocampus pyramidal cell layer morphology trait	UBERON:0002313	hippocampus pyramidal layer	PATO:0000051	morphology
OBA:VT0015105	cerebrum morphology trait	UBERON:0001893	telencephalon	PATO:0000051	morphology
OBA:VT0015106	neocortex morphology trait	UBERON:0001950	neocortex	PATO:0000051	morphology
OBA:VT0015108	neurite morphology trait	GO:0043005	neuron projection	PATO:0000051	morphology
OBA:VT0015109	dendrite morphology trait	GO:0030425	dendrite	PATO:0000051	morphology
OBA:VT0015110	synapse morphology trait	GO:0045202	synapse	PATO:0000051	morphology
OBA:VT0100016	circulatory system morphology trait	UBERON:0001009	circulatory system	PATO:0000051	morphology
OBA:VT0100020	integumentary system morphology trait	UBERON:0002416	integumental system	PATO:0000051	morphology
OBA:VT1000067	udder morphology trait	UBERON:0013216	udder	PATO:0000051	morphology
OBA:VT1000664	feather morphology trait	UBERON:0000022	feather	PATO:0000051	morphology
OBA:VT1000667	gizzard morphology trait	UBERON:0005052	gizzard	PATO:0000051	morphology
OBA:VT1000706	longissimus dorsi morphology trait	UBERON:0001401	longissimus thoracis muscle	PATO:0000051	morphology
OBA:VT1000739	rump morphology trait	UBERON:0005473	sacral region	PATO:0000051	morphology
OBA:VT4000009	skin layer morphology trait	UBERON:0013754	integumentary system layer	PATO:0000051	morphology
OBA:VT4000011	endocrine pancreas morphology trait	UBERON:0000016	endocrine pancreas	PATO:0000051	morphology
OBA:VT4000012	mucous gland morphology trait	UBERON:0000414	mucous gland	PATO:0000051	morphology
OBA:VT0000067	blood morphology	UBERON:0000178	blood	PATO:0000051	morphology
OBA:VT0000971	thermoreceptor morphology	UBERON:0035018	thermoreceptor	PATO:0000051	morphology
OBA:VT0001001	chemoreceptor morphology	UBERON:0018391	chemoreceptor	PATO:0000051	morphology
OBA:VT0001100	vagus ganglion morphology	UBERON:0005362	vagus X ganglion	PATO:0000051	morphology
OBA:VT0002342	lymph node trabecula morphology	UBERON:0002195	trabecula of lymph node	PATO:0000051	morphology
OBA:VT0002370	thymus trabecula morphology	UBERON:0004791	thymus trabecula	PATO:0000051	morphology
OBA:VT0003384	ventral body wall morphology	UBERON:0017648	ventral body wall	PATO:0000051	morphology
OBA:VT0003796	cortical bone morphology	UBERON:0001439	compact bone tissue	PATO:0000051	morphology
OBA:VT0004164	neurohypophysis morphology	UBERON:0002198	neurohypophysis	PATO:0000051	morphology
OBA:VT0006260	gustatory papillae taste bud morphology	UBERON:0014451	tongue taste bud	PATO:0000051	morphology
OBA:VT0008470	splenic B cell follicle morphology	UBERON:0001249	spleen lymphoid follicle	PATO:0000051	morphology
OBA:VT0010082	zygomatic process of maxilla morphology	UBERON:0016477	zygomatic process of maxilla	PATO:0000051	morphology
OBA:VT0010536	rostral migratory stream morphology	UBERON:0008881	rostral migratory stream	PATO:0000051	morphology
OBA:VT0010537	lateral septum morphology	UBERON:0002667	lateral septal nucleus	PATO:0000051	morphology
OBA:VT0010567	thoracic aorta morphology	UBERON:0001515	thoracic aorta	PATO:0000051	morphology
OBA:VT0010569	quadriceps morphology	UBERON:0001377	quadriceps femoris	PATO:0000051	morphology
OBA:VT0010609	areola morphology	UBERON:0002032	areola	PATO:0000051	morphology
OBA:VT0010612	cranium morphology	UBERON:0003128	cranium	PATO:0000051	morphology
OBA:VT0010641	renal artery morphology	UBERON:0001184	renal artery	PATO:0000051	morphology
OBA:VT0010643	iliac artery morphology	UBERON:0005609	iliac artery	PATO:0000051	morphology
OBA:VT0010647	forelimb muscle morphology	UBERON:0003662	forelimb muscle	PATO:0000051	morphology
OBA:VT0010656	comb morphology	UBERON:0012176	comb	PATO:0000051	morphology
OBA:VT0010659	feather tract morphology	UBERON:0013512	row of feathers	PATO:0000051	morphology
OBA:VT0010671	tarsometatarsus morphology	UBERON:0008195	tarsometatarsus	PATO:0000051	morphology
OBA:VT0010684	peritoneum morphology	UBERON:0002358	peritoneum	PATO:0000051	morphology
OBA:VT0010693	longissimus muscle morphology	UBERON:0000392	longissimus muscle	PATO:0000051	morphology
OBA:VT0015004	mesenteric fat pad morphology	UBERON:0015143	mesenteric fat pad	PATO:0000051	morphology
OBA:VT0015053	opercular flap morphology	UBERON:2000555	opercular flap	PATO:0000051	morphology
OBA:0002129		UBERON:0010230	eyeball of camera-type eye	PATO:0000051	morphology
OBA:0002203		UBERON:0008788	posterior cranial fossa	PATO:0000051	morphology
OBA:0002265		UBERON:0001450	calcaneus	PATO:0000051	morphology
OBA:0002355		UBERON:0007844	cartilage element	PATO:0000051	morphology
OBA:0002478		UBERON:0003466	forelimb zeugopod bone	PATO:0000051	morphology
OBA:0002655		UBERON:0006801	proximal head of humerus	PATO:0000051	morphology
OBA:0002706		UBERON:0016453	lower secondary premolar tooth	PATO:0000051	morphology
OBA:0002708		UBERON:0013616	primary molar tooth	PATO:0000051	morphology
OBA:0002752		CL:0011001	spinal cord motor neuron	PATO:0000051	morphology
OBA:0002805		UBERON:0001850	lacrimal drainage system	PATO:0000051	morphology
OBA:0002810		UBERON:0001447	tarsal bone	PATO:0000051	morphology
OBA:0002821		GO:0005739	mitochondrion	PATO:0000051	morphology
OBA:0002845		UBERON:0001691	external ear	PATO:0000051	morphology
OBA:0003192		UBERON:0000454	cerebral subcortex	PATO:0000051	morphology
OBA:0003212		UBERON:0013618	secondary molar tooth	PATO:0000051	morphology
OBA:0003215		UBERON:0007120	premolar tooth	PATO:0000051	morphology
OBA:0003241		UBERON:0005236	osseus labyrinth vestibule	PATO:0000051	morphology
OBA:0003257		UBERON:0001213	intestinal villus	PATO:0000051	morphology
OBA:0003274		UBERON:0011863	bone collagen fibril	PATO:0000051	morphology
OBA:0003276		CL:0000233	platelet	PATO:0000051	morphology
OBA:0003297		UBERON:0004807	respiratory system epithelium	PATO:0000051	morphology
OBA:0003324		UBERON:0005409	alimentary part of gastrointestinal system	PATO:0000051	morphology
OBA:0003333		CL:0000015	male germ cell	PATO:0000051	morphology
OBA:0003356		UBERON:0007830	pelvic girdle bone/zone	PATO:0000051	morphology
OBA:0003393		UBERON:0008867	trabecular network of bone	PATO:0000051	morphology
OBA:0003432		UBERON:0006937	inner ear epithelium	PATO:0000051	morphology
OBA:0003436		UBERON:0005411	bony otic capsule	PATO:0000051	morphology
OBA:0003469		UBERON:0000946	cardial valve	PATO:0000051	morphology
OBA:0003499		UBERON:0004089	midface	PATO:0000051	morphology
OBA:0003504		UBERON:0001684	mandible	PATO:0000051	morphology
OBA:0003508		UBERON:0010040	stomach non-glandular epithelium	PATO:0000051	morphology
OBA:0003510		UBERON:0002333	pulmonary trunk	PATO:0000051	morphology
OBA:0003518		UBERON:0001435	carpal bone	PATO:0000051	morphology
OBA:0003537		UBERON:0002106	spleen	PATO:0000051	morphology
OBA:0003539		UBERON:0002370	thymus	PATO:0000051	morphology
OBA:0003551		UBERON:0016636	supplemental motor cortex	PATO:0000051	morphology
OBA:0003566		UBERON:0000127	facial nucleus	PATO:0000051	morphology
OBA:0003578		CL:0000567	polymodal nocireceptor	PATO:0000051	morphology
OBA:0003579		CL:0000205	thermoreceptor cell	PATO:0000051	morphology
OBA:0003580		CL:0002487	cutaneous/subcutaneous mechanoreceptor cell	PATO:0000051	morphology
OBA:0003581		CL:1001436	hair-tylotrich neuron	PATO:0000051	morphology
OBA:0003582		CL:1001437	hair-down neuron	PATO:0000051	morphology
OBA:0003584		CL:0000242	Merkel cell	PATO:0000051	morphology
OBA:0003589		CL:0000206	chemoreceptor cell	PATO:0000051	morphology
OBA:0003590		CL:0000287	eye photoreceptor cell	PATO:0000051	morphology
OBA:0003592		CL:0000107	autonomic neuron	PATO:0000051	morphology
OBA:0003593		UBERON:0010380	enteric nerve	PATO:0000051	morphology
OBA:0003594		UBERON:0010406	cholinergic enteric nerve	PATO:0000051	morphology
OBA:0003622		UBERON:0010402	epidermis suprabasal layer	PATO:0000051	morphology
OBA:0003638		UBERON:0000941	cranial nerve II	PATO:0000051	morphology
OBA:0003645		UBERON:0010166	coat of hair	PATO:0000051	morphology
OBA:0003654		UBERON:0004356	apical ectodermal ridge	PATO:0000051	morphology
OBA:0003689		UBERON:0005291	embryonic tissue	PATO:0000051	morphology
OBA:0003690		UBERON:0011933	vibrissa unit	PATO:0000051	morphology
OBA:0003692		UBERON:0001630	muscle organ	PATO:0000051	morphology
OBA:0003693		UBERON:0007812	post-anal tail	PATO:0000051	morphology
OBA:0003694		UBERON:0005944	axial skeleton plus cranial skeleton	PATO:0000051	morphology
OBA:0003695		UBERON:0010740	bone of appendage girdle complex	PATO:0000051	morphology
OBA:0003696		GO:0021915	neural tube development	PATO:0000051	morphology
OBA:0003701		UBERON:0004816	larynx epithelium	PATO:0000051	morphology
OBA:0003702		UBERON:0001901	epithelium of trachea	PATO:0000051	morphology
OBA:0003703		UBERON:0000029	lymph node	PATO:0000051	morphology
OBA:0003705		UBERON:0002372	tonsil	PATO:0000051	morphology
OBA:0003706		UBERON:0010387	Peyer's patch T cell area	PATO:0000051	morphology
OBA:0003707		UBERON:0002371	bone marrow	PATO:0000051	morphology
OBA:0003708		CL:0000809	double-positive, alpha-beta thymocyte	PATO:0000051	morphology
OBA:0003709		CL:0000553	megakaryocyte progenitor cell	PATO:0000051	morphology
