iri	iri label	entity	entity label	attribute	attribute label
OBA:VT0003135	reticulocyte quantity	CL:0000558	reticulocyte	PATO:0001555	has number of
OBA:VT0003140	heart atrium size trait	UBERON:0002081	cardiac atrium	PATO:0000117	size
OBA:VT0003143	otolith size trait	UBERON:0002280	otolith	PATO:0000117	size
OBA:VT0003144	otolith quantity	UBERON:0002280	otolith	PATO:0001555	has number of
OBA:VT0003149	tectorial membrane morphology trait	UBERON:0002233	tectorial membrane of cochlea	PATO:0000051	morphology
OBA:VT0003151	tunnel of Corti morphology trait	UBERON:0005972	tunnel of Corti	PATO:0000051	morphology
OBA:VT0003154	soft palate morphology trait	UBERON:0001733	soft palate	PATO:0000051	morphology
OBA:VT0003159	esophageal smooth muscle morphology trait	UBERON:0002112	smooth muscle of esophagus	PATO:0000051	morphology
OBA:VT0003162	lateral semicircular canal size trait	UBERON:0001843	lateral semicircular canal	PATO:0000117	size
OBA:VT0003164	posterior semicircular canal size trait	UBERON:0001842	posterior semicircular canal	PATO:0000117	size
OBA:VT0003166	superior semicircular canal size trait	UBERON:0001841	anterior semicircular canal	PATO:0000117	size
OBA:VT0003167	scala tympani morphology trait	UBERON:0001864	scala tympani	PATO:0000051	morphology
OBA:VT0003168	scala vestibuli morphology trait	UBERON:0002278	perilymphatic space	PATO:0000051	morphology
OBA:VT0003169	scala media morphology trait	UBERON:0002295	scala media	PATO:0000051	morphology
OBA:VT0003179	platelet quantity	CL:0000233	platelet	PATO:0000070	amount
OBA:VT0003208	neuromere morphology trait	UBERON:0004731	neuromere	PATO:0000051	morphology
OBA:VT0003209	pulmonary elastic fiber morphology trait	UBERON:0003615	lung elastic tissue	PATO:0000051	morphology
OBA:VT0003211	aorta elastic tissue morphology trait	UBERON:0003609	aorta elastic tissue	PATO:0000051	morphology
OBA:VT0003228	sinus venosus morphology trait	UBERON:0002063	sinus venosus	PATO:0000051	morphology
OBA:VT0003231	placenta vascular morphology trait	UBERON:0003970	placental labyrinth vasculature	PATO:0000051	morphology
OBA:VT0003235	alisphenoid morphology trait	UBERON:0006721	alisphenoid bone	PATO:0000051	morphology
OBA:VT0003236	lens capsule morphology trait	UBERON:0001804	capsule of lens	PATO:0000051	morphology
OBA:VT0003237	lens epithelium morphology trait	UBERON:0001803	epithelium of lens	PATO:0000051	morphology
OBA:VT0003240	hippocampus neuron quantity	CL:0002608	hippocampal neuron	PATO:0000070	amount
OBA:VT0003243	dopaminergic neuron morphology trait	CL:0000700	dopaminergic neuron	PATO:0000051	morphology
OBA:VT0003244	dopaminergic neuron quantity	CL:0000700	dopaminergic neuron	PATO:0001555	has number of
OBA:VT0003252	bile duct physiology trait	UBERON:0002394	bile duct	PATO:0001509	functionality
OBA:VT0003253	bile duct size trait	UBERON:0002394	bile duct	PATO:0000117	size
OBA:VT0003257	abdominal wall morphology trait	UBERON:0003697	abdominal wall	PATO:0000051	morphology
OBA:VT0003271	duodenum morphology trait	UBERON:0002114	duodenum	PATO:0000051	morphology
OBA:VT0003283	digestive organ orientation trait	UBERON:0013765	digestive system element	PATO:0000133	orientation
OBA:VT0003284	large intestine orientation trait	UBERON:0000059	large intestine	PATO:0000140	position
OBA:VT0003308	cochlea sensory epithelium morphology trait	UBERON:0013763	sensory epithelium of spiral organ	PATO:0000051	morphology
OBA:VT0003309	modiolus morphology trait	UBERON:0006723	cochlear modiolus	PATO:0000051	morphology
OBA:VT0003310	modiolus size trait	UBERON:0006723	cochlear modiolus	PATO:0000117	size
OBA:VT0003315	perineum morphology trait	UBERON:0002356	perineum	PATO:0000051	morphology
OBA:VT0003330	auditory tube morphology trait	UBERON:0002393	pharyngotympanic tube	PATO:0000051	morphology
OBA:VT0003339	pancreatic beta cell quantity	CL:0000169	type B pancreatic cell	PATO:0001555	has number of
OBA:VT0003345	rib quantity	UBERON:0002228	rib	PATO:0001555	has number of
OBA:VT0003346	pectoralis muscle morphology trait	UBERON:0001495	pectoral muscle	PATO:0000051	morphology
OBA:VT0003358	hypaxial muscle morphology trait	UBERON:0003895	hypaxial myotome region	PATO:0000051	morphology
OBA:VT0003385	body wall morphology trait	UBERON:0000309	body wall	PATO:0000051	morphology
OBA:VT0003398	skeletal muscle size trait	UBERON:0001134	skeletal muscle tissue	PATO:0000117	size
OBA:VT0003399	skeletal muscle fiber size trait	CL:0000188	cell of skeletal muscle	PATO:0000117	size
OBA:VT0003401	tail bud size trait	UBERON:0002533	post-anal tail bud	PATO:0000117	size
OBA:VT0003402	liver mass	UBERON:0002107	liver	PATO:0000128	weight
OBA:VT0003405	platelet shape trait	CL:0000233	platelet	PATO:0000052	shape
OBA:VT0003409	hypertrophic chondrocyte zone thickness	UBERON:0006772	long bone epiphyseal plate hypertrophic zone	PATO:0000915	thickness
OBA:VT0003431	parathyroid gland physiology trait	UBERON:0001132	parathyroid gland	PATO:0001509	functionality
OBA:VT0003437	carotid body morphology trait	UBERON:0001629	carotid body	PATO:0000051	morphology
OBA:VT0003446	kidney cell quantity	CL:1000497	kidney cell	PATO:0000070	amount
OBA:VT0003450	pancreas size trait	UBERON:0001264	pancreas	PATO:0000117	size
OBA:VT0003452	parotid gland morphology trait	UBERON:0001831	parotid gland	PATO:0000051	morphology
OBA:VT0003456	tail size trait	UBERON:0002415	tail	PATO:0000117	size
OBA:VT0003507	ovary physiology trait	UBERON:0000992	female gonad	PATO:0001509	functionality
OBA:VT0003511	labium morphology trait	UBERON:0004084	genital labium	PATO:0000051	morphology
OBA:VT0003512	labia size trait	UBERON:0004084	genital labium	PATO:0000117	size
OBA:VT0003515	labia majora morphology trait	UBERON:0004085	labium majora	PATO:0000051	morphology
OBA:VT0003517	labia majora size trait	UBERON:0004085	labium majora	PATO:0000117	size
OBA:VT0003519	labia majora shape trait	UBERON:0004085	labium majora	PATO:0000052	shape
OBA:VT0003520	labia minora morphology trait	UBERON:0004014	labium minora	PATO:0000051	morphology
OBA:VT0003522	labia minora size trait	UBERON:0004014	labium minora	PATO:0000117	size
OBA:VT0003524	labia minora shape trait	UBERON:0004014	labium minora	PATO:0000052	shape
OBA:VT0003528	vulva size trait	UBERON:0000997	mammalian vulva	PATO:0000117	size
OBA:VT0003529	clitoris size trait	UBERON:0002411	clitoris	PATO:0000117	size
OBA:VT0003553	foreskin morphology trait	UBERON:0001332	prepuce of penis	PATO:0000051	morphology
OBA:VT0003562	pancreatic beta cell physiology trait	CL:0000169	type B pancreatic cell	PATO:0001509	functionality
OBA:VT0003563	pancreatic alpha cell physiology trait	CL:0000171	pancreatic A cell	PATO:0001509	functionality
OBA:VT0003568	uterine lumen morphology trait	UBERON:0013769	uterine lumen	PATO:0000051	morphology
OBA:VT0003574	oviduct morphology trait	UBERON:0003889	fallopian tube	PATO:0000051	morphology
OBA:VT0003576	oviduct size trait	UBERON:0003889	fallopian tube	PATO:0000117	size
OBA:VT0003585	ureter size trait	UBERON:0000056	ureter	PATO:0000117	size
OBA:VT0003588	ureter width	UBERON:0000056	ureter	PATO:0000921	width
OBA:VT0003589	ureter physiology trait	UBERON:0000056	ureter	PATO:0001509	functionality
OBA:VT0003592	urethra width	UBERON:0000057	urethra	PATO:0000921	width
OBA:VT0003594	urethra size trait	UBERON:0000057	urethra	PATO:0000117	size
OBA:VT0003599	penis size trait	UBERON:0000989	penis	PATO:0000117	size
OBA:VT0003606	nephron physiology trait	UBERON:0001285	nephron	PATO:0001509	functionality
OBA:VT0003607	prostate physiology trait	UBERON:0002367	prostate gland	PATO:0001509	functionality
OBA:VT0003618	cervical opening size trait	UBERON:0013758	cervical os	PATO:0000117	size
OBA:VT0003619	urine color	UBERON:0001088	urine	PATO:0000014	color
OBA:VT0003626	kidney medulla cell quantity	CL:1000504	kidney medulla cell	PATO:0000070	amount
OBA:VT0003630	urothelium morphology trait	UBERON:0000365	urothelium	PATO:0000051	morphology
OBA:VT0003632	nervous system morphology trait	UBERON:0001016	nervous system	PATO:0000051	morphology
OBA:VT0003633	nervous system physiology trait	UBERON:0001016	nervous system	PATO:0001509	functionality
OBA:VT0003634	glial cell morphology trait	CL:0000125	glial cell	PATO:0000051	morphology
OBA:VT0003641	lung size trait	UBERON:0002048	lung	PATO:0000117	size
OBA:VT0003646	muscle fatigue trait	UBERON:0001630	muscle organ	PATO:0001815	fatigability
OBA:VT0003647	oligodendrocyte quantity	CL:0000128	oligodendrocyte	PATO:0001555	has number of
OBA:VT0003648	radial glial cell morphology trait	CL:0000681	radial glial cell	PATO:0000051	morphology
OBA:VT0003650	kidney shape trait	UBERON:0002113	kidney	PATO:0000052	shape
OBA:VT0003652	skin elasticity trait	UBERON:0000014	zone of skin	PATO:0001620	turgor
OBA:VT0003656	erythrocyte physiology trait	CL:0000232	erythrocyte	PATO:0001509	functionality
OBA:VT0003661	locus ceruleus morphology trait	UBERON:0002148	locus ceruleus	PATO:0000051	morphology
OBA:VT0003662	epiphyseal plate proliferative zone morphology trait	UBERON:0006771	long bone epiphyseal plate proliferative zone	PATO:0000051	morphology
OBA:VT0003668	periodontal ligament morphology trait	UBERON:0001758	periodontium	PATO:0000051	morphology
OBA:VT0003670	glomerular capsule size trait	UBERON:0001230	glomerular capsule	PATO:0000117	size
OBA:VT0003673	inguinal canal morphology trait	UBERON:0003702	inguinal canal	PATO:0000051	morphology
OBA:VT0003677	ear lobe morphology trait	UBERON:0001847	lobule of pinna	PATO:0000051	morphology
OBA:VT0003679	ear lobe size trait	UBERON:0001847	lobule of pinna	PATO:0000117	size
OBA:VT0003684	inferior olivary complex morphology trait	UBERON:0002127	inferior olivary complex	PATO:0000051	morphology
OBA:VT0003685	cardiac ganglion morphology trait	UBERON:0014463	cardiac ganglion	PATO:0000051	morphology
OBA:VT0003686	eye muscle morphology trait	UBERON:0004277	eye muscle	PATO:0000051	morphology
OBA:VT0003690	glia physiology trait	CL:0000125	glial cell	PATO:0001509	functionality
OBA:VT0003691	microglial cell physiology trait	CL:0000129	microglial cell	PATO:0001509	functionality
OBA:VT0003696	zona pellucida morphology trait	UBERON:0000086	zona pellucida	PATO:0000051	morphology
OBA:VT0003698	male reproductive system physiology trait	UBERON:0000079	male reproductive system	PATO:0001509	functionality
OBA:VT0003699	female reproductive system physiology trait	UBERON:0000474	female reproductive system	PATO:0001509	functionality
OBA:VT0003703	vestibulocochlear ganglion morphology trait	UBERON:0000395	cochlear ganglion	PATO:0000051	morphology
OBA:VT0003705	hypodermis morphology trait	UBERON:0002072	hypodermis	PATO:0000051	morphology
OBA:VT0003720	neural tube closure trait	UBERON:0001049	neural tube	PATO:0000136	closure
OBA:VT0003722	ureter quantity	UBERON:0000056	ureter	PATO:0001555	has number of
OBA:VT0003723	long bone morphology trait	UBERON:0002495	long bone	PATO:0000051	morphology
OBA:VT0003727	retinal layer morphology trait	UBERON:0001781	layer of retina	PATO:0000051	morphology
OBA:VT0003728	retinal photoreceptor layer morphology trait	UBERON:0001787	photoreceptor layer of retina	PATO:0000051	morphology
OBA:VT0003729	photoreceptor outer segment morphology trait	GO:0001750	photoreceptor outer segment	PATO:0000051	morphology
OBA:VT0003730	photoreceptor inner segment morphology trait	GO:0001917	photoreceptor inner segment	PATO:0000051	morphology
OBA:VT0003731	retinal outer nuclear layer morphology trait	UBERON:0001789	outer nuclear layer of retina	PATO:0000051	morphology
OBA:VT0003732	retinal outer plexiform layer morphology trait	UBERON:0001790	outer plexiform layer of retina	PATO:0000051	morphology
OBA:VT0003733	retinal inner nuclear layer morphology trait	UBERON:0001791	inner nuclear layer of retina	PATO:0000051	morphology
OBA:VT0003734	retinal inner plexiform layer morphology trait	UBERON:0001795	inner plexiform layer of retina	PATO:0000051	morphology
OBA:VT0003737	outer ear cartilage morphology trait	UBERON:0001867	cartilage of external ear	PATO:0000051	morphology
OBA:VT0003739	auditory ossicle size trait	UBERON:0001686	auditory ossicle bone	PATO:0000117	size
OBA:VT0003743	facial morphology trait	UBERON:0001456	face	PATO:0000051	morphology
OBA:VT0003745	mouth mucosa morphology trait	UBERON:0003729	mouth mucosa	PATO:0000051	morphology
OBA:VT0003749	mouth shape trait	UBERON:0000165	mouth	PATO:0000052	shape
OBA:VT0003755	palate morphology trait	UBERON:0001716	secondary palate	PATO:0000051	morphology
OBA:VT0003756	hard palate morphology trait	UBERON:0003216	hard palate	PATO:0000051	morphology
OBA:VT0003759	palate width	UBERON:0001716	secondary palate	PATO:0000921	width
OBA:VT0003760	palate length	UBERON:0001716	secondary palate	PATO:0000122	length
OBA:VT0003763	thymus physiology trait	UBERON:0002370	thymus	PATO:0001509	functionality
OBA:VT0003764	palate depth	UBERON:0001716	secondary palate	PATO:0001595	depth
OBA:VT0003769	lip morphology trait	UBERON:0001833	lip	PATO:0000051	morphology
OBA:VT0003771	lip shape trait	UBERON:0001833	lip	PATO:0000052	shape
OBA:VT0003791	minor salivary gland morphology trait	UBERON:0001830	minor salivary gland	PATO:0000051	morphology
OBA:VT0003792	major salivary gland morphology trait	UBERON:0001829	major salivary gland	PATO:0000051	morphology
OBA:VT0003793	submandibular gland morphology trait	UBERON:0001736	submandibular gland	PATO:0000051	morphology
OBA:VT0003797	compact bone morphology trait	UBERON:0002482	lamellar bone	PATO:0000051	morphology
OBA:VT0003800	digit quantity	UBERON:0002544	digit	PATO:0000070	amount
OBA:VT0003809	hair shaft morphology trait	UBERON:0002074	hair shaft	PATO:0000051	morphology
OBA:VT0003810	hair cuticle morphology trait	UBERON:0002076	cuticle of hair	PATO:0000051	morphology
OBA:VT0003811	hair cortex morphology trait	UBERON:0002077	cortex of hair	PATO:0000051	morphology
OBA:VT0003812	hair medulla morphology trait	UBERON:0005184	hair medulla	PATO:0000051	morphology
OBA:VT0003815	hair quantity	UBERON:0001037	strand of hair	PATO:0001555	has number of
OBA:VT0003817	Rathke's pouch morphology trait	UBERON:0005356	Rathke's pouch	PATO:0000051	morphology
OBA:VT0003825	pillar cell morphology trait	CL:1000191	pillar cell	PATO:0000051	morphology
OBA:VT0003826	Mullerian duct morphology trait	UBERON:0003890	Mullerian duct	PATO:0000051	morphology
OBA:VT0003827	Wolffian duct morphology trait	UBERON:0003074	mesonephric duct	PATO:0000051	morphology
OBA:VT0003840	coronal suture morphology trait	UBERON:0002489	coronal suture	PATO:0000051	morphology
OBA:VT0003841	lambdoid suture morphology trait	UBERON:0002491	lambdoid suture	PATO:0000051	morphology
OBA:VT0003842	metopic suture morphology trait	UBERON:0002490	frontal suture	PATO:0000051	morphology
OBA:VT0003843	sagittal suture morphology trait	UBERON:0002492	sagittal suture	PATO:0000051	morphology
OBA:VT0003844	squamosal suture morphology trait	UBERON:0003954	squamoparietal suture	PATO:0000051	morphology
OBA:VT0003854	forelimb stylopod morphology trait	UBERON:0003822	forelimb stylopod	PATO:0000051	morphology
OBA:VT0003855	forelimb zeugopod morphology trait	UBERON:0002386	forelimb zeugopod	PATO:0000051	morphology
OBA:VT0003856	hindlimb stylopod morphology trait	UBERON:0000376	hindlimb stylopod	PATO:0000051	morphology
OBA:VT0003857	hindlimb zeugopod morphology trait	UBERON:0003823	hindlimb zeugopod	PATO:0000051	morphology
OBA:VT0003859	Harderian gland physiology trait	UBERON:0004187	Harderian gland	PATO:0001509	functionality
OBA:VT0003871	myelin sheath morphology trait	UBERON:0000347	myelin sheath	PATO:0000051	morphology
OBA:VT0003877	serotonergic neuron morphology trait	CL:0000850	serotonergic neuron	PATO:0000051	morphology
OBA:VT0003878	ear physiology trait	UBERON:0001690	ear	PATO:0001509	functionality
OBA:VT0003879	hair cell physiology trait	CL:0000855	sensory hair cell	PATO:0001509	functionality
OBA:VT0003881	nephron morphology trait	UBERON:0001285	nephron	PATO:0000051	morphology
OBA:VT0003883	stomach size trait	UBERON:0000945	stomach	PATO:0000117	size
OBA:VT0003886	embryonic epiblast morphology trait	UBERON:0008780	inner cell mass derived epiblast	PATO:0000051	morphology
OBA:VT0003890	embryonic-extraembryonic boundary morphology trait	UBERON:0004015	embryonic-extraembryonic boundary	PATO:0000051	morphology
OBA:VT0003892	gastric gland morphology trait	UBERON:0000325	gastric gland	PATO:0000051	morphology
OBA:VT0003920	right ventricle morphology trait	UBERON:0002080	heart right ventricle	PATO:0000051	morphology
OBA:VT0003921	left ventricle morphology trait	UBERON:0002084	heart left ventricle	PATO:0000051	morphology
OBA:VT0003932	molar crown morphology trait	UBERON:0003955	molar crown	PATO:0000051	morphology
OBA:VT0003933	cementum morphology trait	UBERON:0001753	cementum	PATO:0000051	morphology
OBA:VT0003939	myotome morphology trait	UBERON:0003082	myotome	PATO:0000051	morphology
OBA:VT0003940	dermatome morphology trait	UBERON:0004016	dermatome	PATO:0000051	morphology
OBA:VT0003945	lymphocyte physiology trait	CL:0000542	lymphocyte	PATO:0001509	functionality
OBA:VT0003947	cholesterol amount	CHEBI:16113	cholesterol	PATO:0000070	amount
OBA:VT0003952	copper amount	CHEBI:30052	copper(0)	PATO:0000070	amount
OBA:VT0003954	Reichert's membrane morphology trait	UBERON:0004369	Reichert's membrane	PATO:0000051	morphology
OBA:VT0003955	ultimobranchial body morphology trait	UBERON:0003092	ultimobranchial body	PATO:0000051	morphology
